,Unnamed: 0.1,Unnamed: 0,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle,rates_bg,rates_fs,rates_as,time_fs,time_as
347,347,4410,-999.0,-999.0,4411,35.0,2.1,-999.0,2.1,-999.0,-47.617,85.091,7.1,1,0,1,0,2015-12-04T22:24:59.999998,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,603634.999999,0.0,5.54955207415567,133.82379803431266,-1.0,2.0,0.0,,0.1431328534629975,0.0,6.986516203692666
348,348,4430,-999.0,-999.0,4431,24.0,2.2,-999.0,2.2,-999.0,-4.952,94.33,7.8,3,0,3,0,2016-03-02T12:49:46.999997,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.6,40862.000004,0.0,85.5764708457349,394.75897176315374,-1.0,1.0,0.05861115972762091,,1.2968689021582622,0.0,2.3132638888999266
349,349,4446,-999.0,-999.0,4447,10.0,1.3,0.8,1.3,0.8,32.791,130.754,7.0,12,4,12,4,2016-04-15T16:25:05.000001,-999.0,-999.0,1,1,4,12,4,12,6.2,-30205.999998,6.2,-30205.999998,5.7,1249.999998,10.928749946412406,98.16238948856349,114.66193259390072,-1.0,1.0,2.9892996660177253,3.431601314587828,3.2559950758416085,1.1656365740961498,3.685509259223386
350,350,4448,-999.0,-999.0,4449,20.0,0.9,-999.0,0.9,-999.0,0.382,-79.922,7.8,13,0,13,0,2016-04-16T23:58:35.000001,-999.0,-999.0,1,1,0,7,0,7,0.0,0.0,0.0,0.0,6.9,290110.999998,0.0,112.9102602026972,394.75897176315374,1.0,3.0,0.03358798128729795,,0.4100935891118042,0.0,31.700081018471607
351,351,4452,-999.0,-999.0,4453,24.0,1.2,-999.0,1.2,-999.0,-16.043,167.379,7.0,4,0,4,0,2016-04-28T19:33:23.000000,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.8,136384.999997,0.0,39.50261045543031,114.66193259390072,1.0,3.0,0.06420197995735089,,2.534003006253283,0.0,1.5785300925567194
352,352,4480,-999.0,-999.0,4481,16.0,1.8,-999.0,1.8,-999.0,-22.477,173.117,7.2,7,0,7,0,2016-08-12T01:26:34.999998,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,5.4,719.000001,0.0,73.8052989990455,156.1879214416901,1.0,1.0,0.01299720624938858,,3.688907051400534,0.0,1.897581018568189
353,353,4484,-999.0,-999.0,4485,10.0,1.3,-999.0,1.3,-999.0,-55.285,-31.877,7.4,33,0,34,0,2016-08-19T07:32:21.000001,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,6.1,159181.0,0.0,123.15868514583677,212.75297086326285,1.0,3.0,0.05591112161841161,,0.20773520889035413,0.0,163.66989583333333
354,354,4487,-999.0,-999.0,4488,10.0,2.1,-999.0,1.5,-999.0,-0.046,-17.826,7.1,2,0,3,0,2016-08-29T04:29:56.000002,-999.0,-999.0,1,-1,0,1,0,0,0.0,0.0,0.0,0.0,5.6,2655736.0,0.0,18.158062807709843,133.82379803431266,-1.0,1.0,0.003964893347466526,,0.005605749093634501,0.0,535.1648726851852
355,355,4489,-999.0,-999.0,4490,19.0,0.9,-999.0,0.9,-999.0,-37.359,179.146,7.0,26,0,26,0,2016-09-01T16:37:56.000003,-999.0,-999.0,1,1,0,26,0,26,0.0,0.0,0.0,0.0,6.1,2169.0,0.0,64.7296524801162,114.66193259390072,-1.0,2.0,0.03581988814991353,,1.9917330311779695,0.0,13.053958333272625
356,356,4510,-999.0,-999.0,4511,15.0,1.3,-999.0,1.3,-999.0,-42.737,173.054,7.8,38,0,38,0,2016-11-13T11:02:54.999998,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,6.5,48685.999999,0.0,167.17586853982988,394.75897176315374,-1.0,3.0,0.11379978026942582,,1.837916087974088,0.0,20.675590277838488
357,357,4520,-999.0,-999.0,4521,40.0,0.9,-999.0,0.9,-999.0,-10.681,161.327,7.8,55,0,55,0,2016-12-08T17:38:44.999997,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,6.9,91880.000002,0.0,71.00637542413878,394.75897176315374,1.0,3.0,0.07260026944298863,,2.6252606200904034,0.0,20.950300925972837
358,358,4533,-999.0,-999.0,4534,38.0,2.0,-999.0,2.0,-999.0,-43.406,-73.941,7.6,3,0,3,0,2016-12-25T14:22:26.000000,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.6,586.000001,0.0,45.73499107392642,289.8036300972396,1.0,3.0,0.003085219879228788,,0.3229504111637179,0.0,9.289351851851851
359,359,4599,-999.0,-999.0,4600,10.0,2.2,1.4,2.2,1.4,54.443,168.857,7.7,12,2,12,2,2017-07-17T23:34:12.000000,-999.0,-999.0,1,1,1,0,1,0,6.3,-74667.000003,6.3,-74667.000003,5.5,0.0,20.355539764867864,244.6286344039039,338.2345089289617,1.0,1.0,0.03486295745971694,3.8447846210450782,1.1847761746630678,0.52018518516035,10.12849537037037
360,360,4613,-999.0,-999.0,4614,47.0,2.4,-999.0,2.4,-999.0,15.022,-93.899,8.2,39,0,40,0,2017-09-08T04:49:18.000000,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.8,166683.0,0.0,177.5295020117047,549.3506570855053,-1.0,2.0,0.07220482725119441,,0.5593425911869231,0.0,71.51252314814815
361,361,4631,-999.0,-999.0,4632,19.0,1.9,-999.0,1.9,-999.0,34.911,45.959,7.3,2,0,2,0,2017-11-12T18:18:16.000001,-999.0,-999.0,-1,-1,0,2,0,2,0.0,0.0,0.0,0.0,5.4,0.0,0.0,33.95104782239704,182.28945197042378,1.0,3.0,0.005815682967377094,,0.06937808648171197,0.0,28.827546296296298
362,362,4638,-999.0,-999.0,4639,10.0,1.0,0.4,1.0,0.4,-21.325,168.672,7.0,8,13,8,13,2017-11-19T22:43:28.000002,-999.0,-999.0,5,5,13,8,13,8,6.6,23636.999999,6.6,23636.999999,6.0,5153.999996,57.954217350503235,22.759770760683814,114.66193259390072,-1.0,2.0,0.02665212768423762,23.46795929728302,0.71163165649174,0.5539467592951324,11.24177083329746
363,363,4650,-999.0,-999.0,4651,39.0,1.6,-999.0,1.6,-999.0,-15.768,-74.709,7.1,2,0,2,0,2018-01-14T09:18:44.000002,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.5,595330.999996,0.0,13.980301963630312,133.82379803431266,1.0,3.0,inf,,0.12336627146139938,0.0,16.211886574085113
364,364,4651,-999.0,-999.0,4652,14.0,2.4,-999.0,2.4,-999.0,56.004,-149.166,7.9,13,0,13,0,2018-01-23T09:31:39.000002,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.5,52387.999996,0.0,91.84065275528725,460.72958753073897,-1.0,1.0,0.02712596269880993,,0.2912912173051989,0.0,44.62887731482585
365,365,4664,-999.0,-999.0,4665,22.0,1.3,-999.0,1.3,-999.0,16.386,-97.979,7.2,4,0,4,0,2018-02-16T23:39:37.999999,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.9,-0.0,0.0,52.53404353255664,156.1879214416901,1.0,3.0,0.007971630296380093,,1.7363431287252453,0.0,2.3036921296406674
366,366,4666,-999.0,-999.0,4667,25.0,1.2,-999.0,1.2,-999.0,-6.07,142.754,7.5,57,0,57,0,2018-02-25T17:44:42.999997,-999.0,-999.0,1,1,0,8,0,8,0.0,0.0,0.0,0.0,6.3,77597.000002,0.0,143.83887029116613,248.30743700128235,-1.0,3.0,0.1291737880821743,,1.937654944914458,0.0,29.41700231488656
367,367,4707,-999.0,-999.0,4708,21.0,0.8,-999.0,0.8,-999.0,-22.029,170.126,7.1,9,0,9,0,2018-08-29T03:51:54.999998,-999.0,-999.0,1,1,0,8,0,8,0.0,0.0,0.0,0.0,6.3,-0.0,0.0,46.74289249250225,133.82379803431266,1.0,3.0,0.05664224717350321,,0.711318619695135,0.0,12.652557870420042
368,368,4720,-999.0,-999.0,4721,20.0,1.7,1.4,1.7,1.4,-0.256,119.846,7.5,19,3,19,3,2018-09-28T10:02:43.999997,-999.0,-999.0,1,1,1,5,1,5,6.1,-243649.000005,6.1,-243649.000005,5.8,1339.000004,19.696323989720206,154.72571354417278,248.30743700128235,1.0,1.0,0.12073600332251215,23.636695244457307,5.014034776892071,0.12692129627146104,3.789363425950761
369,369,4726,-999.0,-999.0,4727,39.0,1.1,0.9,1.1,0.9,-5.701,151.205,7.0,3,1,3,1,2018-10-10T20:48:18.999997,-999.0,-999.0,1,1,1,3,1,3,6.1,-1494.000006,6.1,-1494.000006,5.9,1494.000006,17.03315690164909,28.682363847202115,114.66193259390072,1.0,3.0,0.02803701924949198,493.7142944585062,0.17483378312038927,0.0020254629270897973,17.15915509266434
370,370,4749,-999.0,-999.0,4750,46.0,1.3,-999.0,1.3,-999.0,61.346,-149.955,7.1,7,0,7,0,2018-11-30T17:29:28.000000,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.8,368.000003,0.0,15.271999675404855,133.82379803431266,-1.0,2.0,0.13647068486489827,,0.1592003761002695,0.0,43.9697453703952
371,371,4752,-999.0,-999.0,4753,10.0,0.9,1.2,0.9,1.2,-21.95,169.427,7.5,40,1,40,1,2018-12-05T04:18:06.999997,-999.0,-999.0,1,1,1,7,1,7,6.3,-70047.000002,6.3,-70047.000002,6.6,8696.000003,10.81518020189421,125.6851654702217,248.30743700128235,-1.0,2.0,0.25271717272659194,407.5471776029996,2.1925149974043183,0.002453703656792641,18.2438888889496
372,372,4756,-999.0,-999.0,4757,16.0,1.2,-999.0,1.2,-999.0,55.1,164.699,7.3,13,0,13,0,2018-12-20T17:01:54.000000,-999.0,-999.0,1,1,0,10,0,10,0.0,0.0,0.0,0.0,6.1,329964.000003,0.0,64.31982867807254,182.28945197042378,-1.0,1.0,0.0779514878298641,,0.9161500815683846,0.0,14.189814814778941
373,373,4761,-999.0,-999.0,4762,60.0,1.3,-999.0,1.3,-999.0,5.898,126.921,7.0,2,0,2,0,2018-12-29T03:39:07.999998,-999.0,-999.0,-1,-1,0,2,0,2,0.0,0.0,0.0,0.0,5.7,-0.0,0.0,12.098640228497576,114.66193259390072,1.0,3.0,inf,,0.11310003396935163,0.0,17.68346064813711
374,374,4803,-999.0,-999.0,4804,10.0,2.6,-999.0,2.6,-999.0,-4.051,152.597,7.6,2,0,2,0,2019-05-14T12:58:24.000000,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,5888.999997,0.0,71.67510380012267,289.8036300972396,1.0,1.0,0.022993745780973837,,29.34284260331914,0.0,0.06815972218634905
375,375,4811,-999.0,-999.0,4812,46.0,1.0,-999.0,1.0,-999.0,-30.644,-178.1,7.3,10,0,10,0,2019-06-15T22:55:03.000003,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.3,22929.999999,0.0,143.4231760846381,182.28945197042378,1.0,3.0,0.22450160802461583,,3.5669315718716,0.0,2.8035300926036304
376,376,4819,-999.0,-999.0,4820,8.0,1.6,0.7,1.6,0.7,35.77,-117.599,7.1,3,3,3,3,2019-07-06T03:19:52.000003,-999.0,-999.0,1,1,2,2,2,2,6.4,-1679.999999,6.4,-1679.999999,5.5,1679.999999,11.217793233058053,19.881473609594998,133.82379803431266,-1.0,1.0,103.10262562099929,2.1322101937153772,73.1789950461965,1.4069907408014493,0.04099537029862404
377,377,4825,-999.0,-999.0,4826,18.0,1.4,-999.0,1.4,-999.0,-0.586,128.034,7.2,9,0,10,0,2019-07-14T09:10:49.999999,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.8,4566.999998,0.0,42.424882171214165,156.1879214416901,1.0,1.0,0.06565264235550924,,0.1520141344994319,0.0,65.78335648148148
378,378,4859,-999.0,-999.0,4860,33.0,1.1,-999.0,1.1,-999.0,1.621,126.416,7.1,31,0,31,0,2019-11-14T16:17:39.000000,-999.0,-999.0,1,1,0,22,0,22,0.0,0.0,0.0,0.0,6.0,17714.0,0.0,41.325047519530706,133.82379803431266,1.0,3.0,1.704817676131154,,5.542186125947292,0.0,5.593460648112275
