,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
73,-999.0,-999.0,1,1,74,2.551,1.8399999999999999,2.18,38.83667,-122.76717,4.58,2,2,2,2,1,1,0,0,2004-02-18T20:37:46.419967Z,0.11973928184861077,inf
74,-999.0,-999.0,1,1,75,2.546,0.6999999999999997,-999.0,38.866659999999996,-122.78733000000001,4.56,3,3,2,2,0,0,0,0,2006-10-20T17:00:08.099969Z,11.254782332310986,-999.0
75,-999.0,-999.0,-1,-1,76,6.004,-999.0,-999.0,37.635329999999996,-118.91783000000001,4.54,0,0,0,0,0,0,0,0,1997-11-22T12:06:55.979971Z,-999.0,-999.0
76,-999.0,-999.0,1,1,77,1.9,1.6700000000000004,1.7300000000000004,38.8135,-122.81617,4.53,6,6,3,3,4,4,2,2,2014-01-12T20:24:46.739988Z,0.1085701675453852,0.1503108126213567
77,-999.0,-999.0,-1,-1,78,5.445,1.8699999999999997,-999.0,37.97883,-118.65883999999998,4.52,1,1,1,1,0,0,0,0,2004-10-09T03:45:48.680002Z,inf,-999.0
78,-999.0,-999.0,1,1,79,4.271,0.8799999999999999,1.0499999999999998,35.73067,-121.075,4.51,21,21,15,15,8,8,6,6,2004-03-17T23:53:07.279980Z,0.3798458418769682,0.8236260763038572
79,-999.0,-999.0,-1,-1,80,10.841,-999.0,-999.0,39.16783,-123.16583,4.51,0,0,0,0,0,0,0,0,2012-09-25T15:15:09.889985Z,-999.0,-999.0
80,-999.0,-999.0,-1,-1,81,5.5489999999999995,-999.0,-999.0,37.635999999999996,-118.94866999999999,4.5,0,0,0,0,0,0,0,0,1997-11-22T18:10:59.460012Z,-999.0,-999.0
81,-999.0,-999.0,1,1,82,-1.6680000000000001,1.63,-999.0,39.95984,-120.86883999999999,4.5,10,10,7,7,0,0,0,0,2008-12-26T12:19:40.020013Z,0.33062532695445707,-999.0
82,-999.0,-999.0,-1,-1,83,8.55,-999.0,-999.0,38.3635,-122.58867,4.5,0,0,0,0,0,0,0,0,2006-08-03T03:08:12.859980Z,-999.0,-999.0
83,-999.0,-999.0,1,1,84,-0.605,0.8799999999999999,-999.0,39.622170000000004,-120.06033000000001,4.5,5,5,5,5,0,0,0,0,1995-11-15T20:33:59.720030Z,0.5148444430958137,-999.0
84,-999.0,-999.0,1,1,85,7.6610000000000005,1.21,1.65,36.77117,-121.49633,4.5,4,4,4,4,1,1,1,1,2011-01-12T08:51:03.680036Z,233.93395676844412,inf
85,-999.0,-999.0,-1,-1,86,7.8260000000000005,-999.0,0.6000000000000001,38.65383,-118.4905,4.5,0,0,0,0,1,1,1,1,1997-08-21T16:11:23.309980Z,-999.0,inf
86,-999.0,-999.0,1,1,87,9.476,1.3200000000000003,1.4000000000000004,35.92883,-120.477,4.48,4,4,3,3,2,2,2,2,2005-05-16T07:24:37.510017Z,8.222860452304017,0.04184266657585375
87,-999.0,-999.0,-1,-1,88,8.14,-999.0,-999.0,36.41217,-117.88583,4.47,0,0,0,0,0,0,0,0,2009-10-03T01:10:26.119996Z,-999.0,-999.0
88,-999.0,-999.0,4,4,89,4.765,1.67,-999.0,38.37233,-118.74667,4.46,4,4,4,4,0,0,0,0,2011-04-13T22:10:08.449996Z,0.5251681997246085,-999.0
89,-999.0,-999.0,1,1,90,1.65,1.69,1.19,38.79467,-122.7965,4.46,3,3,3,3,1,1,1,1,2007-04-24T21:08:28.530012Z,0.10899576854006376,inf
90,-999.0,-999.0,4,4,91,-1.26,0.3700000000000001,0.3700000000000001,36.1565,-117.87299999999999,4.46,17,17,14,14,9,9,8,8,2019-07-11T00:14:37.419994Z,0.5019812298394726,2.438918897430874
91,-999.0,-999.0,1,1,92,13.97,1.2199999999999998,2.01,37.938,-122.057,4.46,2,2,2,2,1,1,0,0,2019-10-15T05:33:42.809983Z,2.489459413675788,inf
92,-999.0,-999.0,-1,-1,93,11.004000000000001,-999.0,-999.0,35.94983,-120.50283,4.45,0,0,0,0,0,0,0,0,2012-08-06T07:35:49.120014Z,-999.0,-999.0
93,-999.0,-999.0,2,2,94,1.3430000000000002,0.4900000000000002,1.4800000000000004,38.812329999999996,-122.78616000000001,4.44,8,8,6,6,9,9,8,8,2013-03-14T09:09:23.329986Z,0.1542041836424952,0.17943143743116097
94,-999.0,-999.0,-1,-1,95,6.02,1.7600000000000002,-999.0,35.54383,-120.84534,4.44,1,1,1,1,0,0,0,0,2003-12-25T11:50:01.819972Z,inf,-999.0
95,-999.0,-999.0,-1,-1,96,9.39,-999.0,-999.0,36.43333,-120.971,4.43,0,0,0,0,0,0,0,0,2015-01-20T13:21:36.970049Z,-999.0,-999.0
96,-999.0,-999.0,1,1,97,6.99,1.5299999999999998,1.8499999999999996,36.6255,-120.83366000000001,4.43,5,5,5,5,1,1,1,1,2014-09-28T20:45:13.260030Z,1.4087089587496837,inf
97,-999.0,-999.0,1,1,98,2.269,0.5299999999999998,1.4399999999999995,38.815329999999996,-122.82,4.43,5,5,5,5,1,1,1,1,2011-03-01T02:19:47.010000Z,0.08828530586773661,inf
98,-999.0,-999.0,-1,-1,99,7.468,-999.0,-999.0,39.4795,-123.80417,4.42,0,0,0,0,0,0,0,0,2012-07-08T12:05:48.510029Z,-999.0,-999.0
99,-999.0,-999.0,1,1,100,5.32,1.23,1.67,36.11033,-118.05117,4.41,9,9,9,9,1,1,1,1,2014-03-13T02:11:03.979997Z,0.7683544599226484,inf
