,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
3460,3.7,39.9638,39.6454,17.1,2015-03-26T19:01:44.769968Z,1,0,1,0,0,0,0,0,0,0
3461,4.9,37.1622,30.0352,7.9,2015-02-16T11:52:45.470039Z,4,3,4,3,0,0,0,0,0,0
3462,3.1,39.15,27.916,7.0,2015-02-25T15:15:29.899955Z,0,3,0,3,4,4,0,0,0,0
3463,3.3,36.1456,27.5031,11.1,2015-03-26T19:50:53.359959Z,1,1,1,1,0,0,0,0,0,0
3464,4.7,38.6836,43.1834,11.6,2015-06-23T22:35:22.270008Z,1,2,1,2,1,1,0,0,0,0
3465,3.9,39.6552,27.8479,10.1,2015-07-02T22:22:26.229961Z,3,0,3,0,1,1,0,0,0,0
3466,2.9,37.137,28.7652,7.0,2015-05-17T23:44:58.900009Z,0,1,0,1,0,0,1,0,1,0
3467,4.5,37.0928,28.8992,13.1,2015-09-13T02:57:28.409985Z,12,5,19,5,0,0,0,0,0,0
3468,3.9,36.9691,28.3727,10.3,2015-07-12T08:32:50.509995Z,9,5,9,5,4,4,0,0,0,0
3469,4.1,39.9188,43.2695,5.0,2015-07-12T11:27:10.900019Z,6,2,6,2,4,4,1,0,1,0
3470,4.2,36.841,27.0076,16.5,2015-07-09T10:41:36.490016Z,2,4,2,4,1,1,0,0,0,0
3471,4.1,36.8548,27.6023,13.9,2015-05-29T08:02:52.219971Z,1,7,1,7,0,0,0,0,0,0
3472,4.0,37.5627,43.8961,10.9,2015-06-01T14:54:16.289996Z,1,0,1,0,0,0,0,0,0,0
3473,6.0,35.1952,26.8373,22.6,2015-04-16T18:07:43.609958Z,0,140,0,150,1,1,0,0,0,0
3474,3.9,35.3957,26.2023,10.8,2013-08-10T18:21:33.059985Z,2,1,2,1,1,1,0,0,0,0
3475,3.4,36.0061,29.1002,26.0,2013-08-16T17:01:00.500017Z,1,1,1,1,0,0,0,0,0,0
3476,2.9,42.5515,43.3641,9.9,2013-08-14T01:03:19.429975Z,1,0,1,0,0,0,0,1,0,1
3477,3.4,39.348,29.036,19.2,2013-07-26T07:36:57.799987Z,5,4,5,4,4,4,1,1,1,1
3478,3.5,37.5657,36.101,11.9,2013-08-04T19:59:39.289977Z,1,0,1,0,0,0,0,0,0,0
3479,3.8,40.5493,42.0417,0.0,2013-07-17T01:40:32.259998Z,1,3,1,3,1,1,0,0,0,0
3480,2.9,38.69,42.987,7.0,2013-08-05T05:14:16.300006Z,1,0,1,0,0,0,0,1,0,1
3481,3.1,38.893,27.482,7.0,2013-07-27T13:06:00.699982Z,0,1,0,1,0,0,0,0,0,0
3482,5.1,40.3122,25.8299,4.6,2013-07-30T05:33:08.610018Z,3,6,4,6,1,1,0,0,0,0
3483,3.6,36.3077,28.3213,57.4,2013-09-08T16:32:57.309992Z,1,0,1,0,0,0,0,0,0,0
3484,3.2,37.268,37.522,2.0,2013-09-13T13:05:10.800011Z,0,1,0,1,0,0,0,0,0,0
3485,3.2,37.3203,37.1236,8.0,2013-09-08T03:26:15.800002Z,0,1,0,1,0,0,0,0,0,0
3486,3.6,38.7554,26.0034,15.1,2013-09-25T14:39:30.569986Z,2,0,2,0,0,0,0,0,0,0
3487,4.3,41.3369,43.8686,1.0,2013-09-06T16:35:25.930007Z,0,1,0,1,0,0,0,0,0,0
3488,3.8,35.9884,31.1258,51.9,2013-09-21T11:31:11.820025Z,1,1,1,1,0,0,0,0,0,0
3489,3.2,38.3826,38.8959,11.9,2013-08-28T06:26:09.170014Z,0,2,0,2,0,0,0,0,0,0
3490,3.0,38.806,38.288,7.0,2013-08-26T15:16:04.199980Z,1,1,1,1,0,0,0,0,0,0
3491,3.1,40.2882,41.5712,9.7,2013-09-02T13:36:27.760007Z,0,1,0,1,0,0,0,0,0,0
3492,3.3,38.9352,27.1403,9.7,2013-06-11T10:44:45.800013Z,0,1,0,1,0,0,0,0,0,0
3493,3.6,38.8067,26.7447,11.2,2013-06-09T15:15:09.860002Z,0,1,0,1,0,0,0,0,0,0
3494,2.9,38.368,38.233,3.9,2013-06-17T20:45:30.699968Z,1,0,1,0,0,0,0,1,0,1
3495,4.1,39.0068,41.1975,13.5,2013-05-15T07:10:00.569974Z,0,2,0,2,0,0,0,0,0,0
3496,3.1,37.1175,42.4851,1.0,2013-06-04T23:43:05.399961Z,1,0,1,0,0,0,0,0,0,0
3497,5.1,43.2283,41.6351,9.2,2013-05-28T00:09:53.350010Z,1,6,2,6,2,1,0,0,0,0
3498,2.9,37.214,28.627,6.7,2013-05-27T21:40:49.999958Z,0,1,0,1,0,0,1,0,1,0
3499,3.3,39.4284,26.2345,13.5,2013-06-28T05:01:54.839996Z,0,1,0,1,0,0,0,0,0,0
3500,3.1,40.544,35.771,8.4,2013-07-20T08:13:14.499989Z,1,0,1,0,0,0,0,0,0,0
3501,3.7,38.971,26.0969,14.2,2013-07-24T20:51:25.240028Z,6,0,6,0,2,2,0,1,0,1
3502,4.6,38.6131,43.6418,9.5,2013-06-12T19:02:53.540043Z,7,7,8,7,4,4,0,0,0,0
3503,3.8,35.7839,27.288,18.5,2013-06-19T13:02:39.129992Z,10,11,10,11,4,4,0,0,0,0
3504,3.7,35.3492,27.1658,16.7,2014-02-22T10:12:07.319980Z,0,1,0,1,0,0,0,0,0,0
3505,3.8,35.264,27.298,34.6,2014-03-28T21:40:00.559973Z,1,0,1,0,0,0,0,0,0,0
3506,3.6,41.1171,34.4523,13.5,2014-02-13T21:23:25.769995Z,2,0,2,0,0,0,0,0,0,0
3507,3.2,40.7643,25.5777,22.6,2014-03-12T01:40:01.690028Z,2,0,2,0,0,0,0,0,0,0
3508,3.0,36.892,28.74,11.7,2014-03-17T12:38:45.499980Z,2,0,2,0,0,0,0,0,0,0
3509,3.9,35.6104,26.4939,15.6,2014-03-20T20:12:10.910020Z,1,0,1,0,0,0,0,0,0,0
3510,3.0,37.872,28.985,3.8,2013-10-06T21:20:46.699987Z,1,0,1,0,0,0,0,0,0,0
3511,3.5,36.7362,27.5561,18.7,2014-01-01T13:04:27.669989Z,0,2,0,2,0,0,0,0,0,0
3512,4.0,38.6082,43.1115,1.0,2014-04-01T12:39:20.289974Z,3,0,11,0,4,3,0,1,0,1
3513,3.8,36.1463,27.1101,16.8,2014-02-10T02:31:08.760004Z,3,0,3,0,1,1,0,0,0,0
3514,3.6,35.7529,27.4976,20.5,2014-03-29T00:01:53.109958Z,0,1,0,1,0,0,0,0,0,0
3515,4.6,38.8409,43.5626,14.4,2014-02-18T21:51:35.980009Z,7,7,11,31,4,4,0,0,0,0
3516,3.4,35.5917,33.376,2.6,2014-05-14T08:36:05.000029Z,2,1,2,1,4,4,0,0,0,0
3517,2.9,38.2773,27.9547,10.2,2014-05-13T18:28:45.599984Z,0,1,0,1,0,0,1,0,1,0
3518,3.8,39.8488,41.796,6.7,2014-04-27T19:42:56.549982Z,0,3,0,3,0,0,0,0,0,0
3519,4.9,38.2175,25.1134,4.9,2014-04-30T04:03:31.419962Z,0,5,0,5,2,2,0,0,0,0
3520,3.5,37.7037,43.8771,3.3,2014-04-02T18:59:58.680008Z,0,1,0,1,0,0,0,0,0,0
3521,4.0,38.133,38.5835,6.2,2014-03-26T14:00:16.220012Z,1,2,1,2,2,2,0,0,0,0
3522,4.1,37.0062,27.4809,8.9,2014-05-01T17:33:41.339985Z,15,2,15,2,4,4,0,0,0,0
3523,4.0,37.0353,28.8854,17.1,2014-04-19T23:40:00.179964Z,2,1,2,1,1,1,0,0,0,0
3524,2.9,38.172,38.269,7.0,2013-10-08T14:30:08.400012Z,0,1,0,1,0,0,1,0,1,0
3525,4.6,38.6703,43.2364,17.8,2013-11-22T03:29:19.819996Z,16,0,17,0,0,0,0,0,0,0
3526,3.0,41.091,34.096,7.0,2013-10-20T04:06:24.600043Z,1,0,1,0,0,0,0,0,0,0
3527,3.2,40.028,41.861,12.6,2013-09-28T12:52:19.599999Z,1,3,1,3,4,4,0,0,0,0
3528,4.5,36.146,28.3767,49.8,2013-10-12T17:16:16.390040Z,1,0,1,0,0,0,0,0,0,0
3529,3.9,42.5719,43.3709,10.1,2013-10-08T06:25:38.989972Z,1,1,1,1,0,0,0,0,0,0
3530,3.3,39.0902,29.1403,9.4,2013-09-23T16:54:04.959996Z,0,3,0,3,4,4,0,0,0,0
3531,2.9,40.55,41.914,6.5,2013-09-26T18:21:10.700008Z,0,1,0,1,0,0,1,0,1,0
3532,3.8,42.4012,40.9198,11.0,2013-11-16T03:49:45.369957Z,5,0,5,0,1,1,0,0,0,0
3533,4.7,40.8739,27.911,2.5,2013-11-27T04:13:37.109968Z,0,2,0,2,0,0,0,0,0,0
3534,3.5,38.6998,25.4964,18.0,2013-11-28T10:58:26.760024Z,0,1,0,1,0,0,0,0,0,0
3535,3.0,37.284,29.613,12.0,2013-12-02T02:22:55.900014Z,1,0,1,0,0,0,0,0,0,0
3536,4.1,39.8147,25.3794,3.1,2013-12-18T21:20:06.339956Z,0,1,0,1,0,0,0,0,0,0
3537,3.1,38.4147,42.936,9.1,2013-11-09T07:34:14.850016Z,2,1,2,1,4,4,1,1,1,1
3538,3.0,36.5093,28.3087,1.4,2013-11-04T15:17:02.099988Z,0,1,0,1,0,0,0,0,0,0
3539,4.1,37.3894,36.1771,10.9,2013-11-07T06:39:28.389970Z,0,1,0,1,0,0,0,0,0,0
3540,3.0,40.3048,25.7565,26.2,2013-11-09T17:52:12.689962Z,1,0,1,0,0,0,0,0,0,0
3541,4.4,37.2775,44.842,8.1,2017-07-28T23:50:34.489971Z,0,2,0,2,0,0,0,0,0,0
3542,3.0,38.8623,25.9131,14.0,2017-07-27T21:02:21.899995Z,1,0,1,0,0,0,0,0,0,0
3543,3.8,40.756,32.8832,5.9,2017-07-26T04:50:05.549999Z,0,1,0,1,0,0,0,0,0,0
3544,3.7,38.286,26.6098,11.7,2017-07-29T09:29:20.410025Z,0,2,0,2,0,0,0,0,0,0
3545,4.0,38.8051,43.5458,13.8,2017-10-04T18:46:49.350000Z,1,0,1,0,0,0,0,0,0,0
3546,3.5,39.5495,26.0475,11.6,2017-09-03T02:13:39.930006Z,1,5,1,5,4,4,0,0,0,0
3547,3.4,38.798,26.4412,12.5,2017-08-28T20:58:12.350011Z,1,1,1,1,0,0,0,0,0,0
3548,3.4,38.073,25.8751,14.3,2017-06-26T19:53:42.499969Z,0,2,0,2,0,0,0,0,0,0
3549,3.3,39.2205,28.0988,8.9,2017-07-01T23:49:46.300019Z,1,0,1,0,0,0,0,0,0,0
3550,3.7,38.6716,43.1885,8.6,2017-07-08T17:48:25.039960Z,1,0,1,0,0,0,0,0,0,0
3551,2.9,42.5264,43.3302,3.4,2017-07-07T21:04:58.379985Z,0,1,0,1,0,0,1,0,1,0
3552,3.0,39.5007,26.101,5.0,2017-06-21T22:07:00.300000Z,1,0,1,0,0,0,0,0,0,0
3553,3.5,37.568,38.4792,13.1,2017-07-01T04:07:48.490032Z,0,3,0,3,0,0,0,0,0,0
3554,3.6,37.8544,27.5784,8.1,2018-04-26T21:42:37.359997Z,1,0,1,0,0,0,0,0,0,0
3555,5.1,37.5866,38.5242,11.1,2018-04-24T00:34:30.950022Z,1,7,2,7,1,1,0,0,0,0
3556,3.0,36.0475,26.8963,10.4,2018-05-30T13:51:45.000033Z,0,1,0,1,0,0,0,0,0,0
3557,3.1,38.713,27.919,9.4,2018-05-26T15:58:23.889967Z,0,1,0,1,0,0,0,0,0,0
3558,3.7,36.1799,44.9312,10.0,2018-02-19T21:31:39.540029Z,0,1,0,1,0,0,0,0,0,0
3559,3.5,38.6816,26.6446,11.2,2018-02-24T02:16:33.439958Z,0,3,0,3,0,0,1,0,1,0
3560,3.0,38.9547,26.2704,11.7,2018-02-24T23:51:35.430045Z,0,1,0,1,0,0,0,0,0,0
3561,3.8,36.9232,27.3353,11.5,2018-04-20T12:20:10.500033Z,2,0,2,0,0,0,0,0,0,0
3562,3.7,38.3853,27.7059,13.0,2018-03-12T16:47:56.629968Z,1,3,1,3,0,0,0,0,0,0
3563,2.9,37.256,28.074,7.1,2018-03-31T09:38:59.199995Z,0,1,0,1,0,0,1,0,1,0
3564,3.8,39.9598,40.0453,10.0,2018-05-02T18:08:29.369989Z,2,0,2,0,0,0,0,0,0,0
3565,3.9,36.5201,25.3987,16.3,2018-04-03T10:24:59.120039Z,0,1,0,1,0,0,0,0,0,0
3566,3.4,38.704,38.101,7.0,2018-10-20T01:23:30.390003Z,1,0,1,0,0,0,0,0,0,0
3567,4.0,35.6564,27.8618,13.9,2018-10-19T03:07:02.100024Z,1,0,1,0,0,0,0,0,0,0
3568,5.3,36.1551,31.1298,51.5,2018-09-12T06:21:47.960005Z,0,13,2,13,1,1,0,0,0,0
3569,4.1,37.4315,35.8795,22.0,2018-10-10T09:08:25.610032Z,5,0,5,0,0,0,0,0,0,0
3570,3.9,38.8371,43.5902,10.0,2018-08-20T16:31:44.660034Z,2,0,2,0,0,0,0,0,0,0
3571,3.7,35.6715,29.4616,14.1,2018-08-15T20:18:58.760010Z,3,0,3,0,0,0,0,0,0,0
3572,3.0,38.9436,26.0846,15.7,2018-08-02T01:24:55.340035Z,0,1,0,1,0,0,0,0,0,0
3573,3.2,38.53,26.6587,16.0,2018-08-23T19:07:13.700038Z,1,0,1,0,0,0,0,0,0,0
3574,2.9,37.847,29.512,7.0,2018-08-29T08:33:42.090021Z,0,1,0,1,0,0,1,0,1,0
3575,3.1,40.8013,27.512,15.4,2018-09-11T03:36:54.200020Z,1,0,1,0,0,0,0,0,0,0
3576,4.6,36.3811,28.7086,8.7,2018-10-30T03:40:38.469966Z,30,1,37,1,2,2,0,1,0,1
3577,3.0,37.061,28.5917,7.4,2018-02-15T11:45:34.799986Z,0,1,0,1,0,0,0,0,0,0
3578,3.0,39.81,39.157,7.0,2017-11-03T00:00:27.700011Z,1,0,1,0,0,0,0,0,0,0
3579,3.6,35.1759,44.7004,12.8,2017-11-10T21:36:09.960016Z,0,1,0,1,0,0,0,0,0,0
3580,4.2,38.7657,26.3607,13.0,2017-11-19T09:14:49.050036Z,2,3,2,3,1,1,0,0,0,0
3581,3.9,35.2501,27.1668,7.8,2017-10-09T21:16:08.629970Z,5,6,5,6,4,4,0,0,0,0
3582,3.4,40.7705,27.4028,8.1,2017-10-25T11:05:07.600045Z,1,0,1,0,0,0,0,0,0,0
3583,4.1,38.9499,26.2643,3.8,2017-09-22T04:20:21.539991Z,5,12,5,12,0,0,0,0,0,0
3584,2.9,36.007,29.6813,5.0,2017-10-09T22:25:18.200009Z,0,1,0,1,0,0,1,0,1,0
3585,5.4,35.0219,45.8227,19.3,2017-12-11T14:09:57.490013Z,17,3,18,3,1,1,0,0,0,0
3586,3.6,35.4622,27.1115,28.7,2018-01-31T19:53:59.889957Z,0,5,0,5,4,4,0,0,0,0
3587,4.1,39.5345,26.0073,9.8,2018-01-14T11:56:18.509972Z,1,2,1,2,1,1,0,0,0,0
3588,3.6,37.6254,26.8549,12.6,2017-11-23T13:50:24.850035Z,0,1,0,1,0,0,0,0,0,0
3589,3.3,37.6545,26.8475,10.3,2018-02-09T19:26:25.900025Z,1,1,1,1,0,0,0,0,0,0
3590,4.2,39.0639,40.2914,10.0,2018-03-07T00:33:54.110019Z,1,2,1,2,1,1,0,0,0,0
3591,3.7,38.9469,26.2489,13.5,2017-12-27T10:08:56.400004Z,0,7,0,7,4,4,1,0,1,0
3592,3.8,38.8526,26.4004,14.8,2018-01-03T21:22:48.079976Z,1,1,1,1,0,0,0,0,0,0
3593,3.0,36.8479,35.7749,14.7,2017-11-20T09:25:58.089990Z,0,1,0,1,0,0,0,0,0,0
3594,3.8,38.782,26.0605,12.5,2017-11-27T05:55:18.029975Z,0,1,0,1,0,0,0,0,0,0
3595,4.0,39.3777,42.0557,10.8,2017-12-20T07:46:16.600024Z,0,1,0,1,0,0,0,0,0,0
3596,3.7,37.0035,28.0786,10.9,2017-12-30T17:06:18.239985Z,1,0,1,0,0,0,0,0,0,0
3597,4.2,40.3261,33.3287,5.6,2016-08-02T19:30:53.310011Z,5,0,5,0,1,1,0,0,0,0
3598,6.6,36.9674,27.4232,10.2,2017-07-20T22:31:11.640026Z,1,528,7,578,1,1,0,0,0,0
3599,3.7,43.3178,40.9384,7.7,2016-08-27T18:00:46.889969Z,1,3,1,3,3,3,1,0,1,0
3600,3.0,36.9734,30.4483,3.1,2016-11-29T15:05:36.770010Z,0,1,0,1,0,0,0,0,0,0
3601,4.3,35.5337,31.5495,33.8,2016-07-25T23:35:14.040005Z,9,6,10,6,4,4,0,0,0,0
3602,3.8,36.9505,27.9677,12.5,2016-06-12T09:22:51.739964Z,1,1,1,1,0,0,0,0,0,0
3603,4.0,38.7674,27.7957,11.8,2016-07-03T18:05:42.889973Z,5,0,5,0,0,0,0,0,0,0
3604,4.2,40.7121,29.2287,10.4,2016-06-25T05:40:12.160014Z,2,5,2,5,0,0,0,0,0,0
3605,4.0,39.412,25.9054,9.6,2016-06-28T06:49:30.149993Z,3,5,3,5,0,0,0,0,0,0
3606,3.1,38.955,39.022,6.5,2016-10-27T18:49:22.600014Z,2,0,2,0,0,0,0,0,0,0
3607,3.4,36.3955,28.7345,12.7,2016-11-18T14:48:02.599978Z,1,0,1,0,0,0,0,0,0,0
3608,3.0,38.0282,42.9966,8.9,2016-08-29T02:40:49.080031Z,0,1,0,1,0,0,0,0,0,0
3609,3.8,36.6137,26.4482,10.9,2016-11-14T18:44:56.679992Z,3,3,3,3,4,4,1,0,1,0
3610,3.8,39.2957,36.318,2.9,2016-09-04T18:15:42.869981Z,0,1,0,1,0,0,0,0,0,0
3611,3.6,39.2014,29.0006,4.0,2016-09-15T18:33:56.110008Z,0,2,0,2,0,0,0,0,0,0
3612,4.2,42.3775,40.9923,9.4,2016-09-21T19:27:34.849983Z,0,1,0,1,0,0,0,0,0,0
3613,4.9,38.9187,27.7401,7.4,2016-09-12T08:26:05.130007Z,3,37,3,37,0,0,0,0,0,0
3614,4.0,37.9379,29.111,9.9,2016-09-28T09:10:08.029975Z,1,4,1,4,2,2,0,1,0,1
3615,3.2,39.249,28.461,11.0,2016-09-22T08:57:15.299998Z,0,2,0,2,0,0,0,0,0,0
3616,2.9,40.8357,28.7743,7.0,2016-09-26T04:01:30.100021Z,0,1,0,1,0,0,1,0,1,0
3617,3.2,38.2396,26.5147,12.3,2016-02-21T13:11:05.970021Z,1,0,1,0,0,0,0,0,0,0
3618,5.4,35.0432,26.2747,24.5,2016-05-25T08:36:15.359990Z,0,0,5,0,1,0,0,0,0,0
3619,3.6,39.1362,29.0949,12.3,2016-03-19T20:50:30.099983Z,0,2,0,2,0,0,0,0,0,0
3620,5.0,39.5842,34.3595,12.4,2016-01-10T17:40:49.770019Z,1,3,1,3,1,1,0,0,0,0
3621,5.4,39.2573,40.2482,3.5,2015-12-02T23:27:08.529985Z,1,20,5,24,1,1,0,0,0,0
3622,3.6,39.2213,27.8149,15.5,2015-12-22T02:32:46.719974Z,2,1,2,1,0,0,0,0,0,0
3623,5.1,38.8446,37.8071,10.0,2015-11-29T00:28:11.600028Z,0,24,0,25,1,1,0,0,0,0
3624,5.2,35.4608,27.3896,30.4,2015-12-26T11:00:50.860027Z,0,2,0,2,0,0,0,0,0,0
3625,3.6,40.916,31.7639,12.3,2016-05-01T02:55:31.660005Z,0,1,0,1,0,0,0,0,0,0
3626,3.3,37.8783,26.7204,12.0,2016-05-13T15:54:39.390018Z,1,0,1,0,0,0,0,0,0,0
3627,3.6,39.6463,27.863,12.9,2016-04-25T00:56:39.350029Z,1,3,1,3,0,0,0,0,0,0
3628,3.9,35.9762,29.7182,1.9,2016-05-28T16:59:15.980035Z,5,9,5,9,4,4,1,0,1,0
3629,3.8,36.9755,37.0145,3.3,2016-04-26T11:51:31.769967Z,0,2,0,2,0,0,0,0,0,0
3630,3.6,37.4716,26.6828,13.3,2016-05-11T12:56:36.370001Z,1,0,1,0,0,0,0,0,0,0
3631,3.0,38.098,27.481,6.5,2016-03-24T16:06:49.999996Z,0,1,0,1,0,0,0,0,0,0
3632,3.6,38.6723,26.3996,14.5,2016-03-28T08:40:58.359994Z,0,1,0,1,0,0,0,0,0,0
3633,4.2,35.9966,29.673,2.5,2016-03-24T01:22:16.540031Z,7,7,7,7,1,1,0,0,0,0
3634,3.0,42.5421,43.3918,7.9,2016-04-02T19:11:45.869976Z,1,0,1,0,0,0,0,0,0,0
3635,3.0,37.2358,26.8342,0.8,2016-04-05T05:44:15.499993Z,1,0,1,0,0,0,0,0,0,0
3636,3.7,38.6624,25.9859,5.1,2016-04-08T15:17:33.400030Z,1,1,1,1,0,0,0,0,0,0
3637,4.4,40.2743,29.1453,14.0,2016-06-07T04:09:46.820018Z,1,4,1,4,1,1,0,0,0,0
3638,3.8,35.0216,25.6972,14.4,2016-05-05T19:56:45.959998Z,3,0,3,0,3,3,0,1,0,1
3639,3.8,40.766,32.7349,6.2,2016-12-01T00:11:16.520038Z,1,1,1,1,0,0,0,0,0,0
3640,3.1,39.865,39.604,7.0,2017-04-01T16:12:56.999976Z,0,2,0,2,0,0,0,0,0,0
3641,3.9,37.6341,26.8032,12.1,2017-04-01T08:19:27.629960Z,0,5,0,5,0,0,0,0,0,0
3642,3.8,38.9137,27.7486,13.4,2017-04-18T23:58:25.139973Z,1,1,1,1,0,0,0,0,0,0
3643,6.3,38.8846,26.344,9.7,2017-06-12T12:28:38.659990Z,0,184,6,184,1,1,0,0,0,0
3644,5.6,37.6186,38.4323,12.1,2017-03-02T11:07:27.210000Z,0,67,2,71,1,1,0,0,0,0
3645,4.2,35.5442,31.347,57.8,2017-05-30T12:29:29.590020Z,0,1,0,1,0,0,0,0,0,0
3646,3.4,40.7783,38.5337,16.2,2017-05-12T15:53:56.850025Z,0,1,0,1,0,0,0,0,0,0
3647,3.3,39.5548,26.1115,7.9,2017-05-24T18:26:47.099963Z,4,0,4,0,4,4,0,0,0,0
3648,4.1,38.849,45.219,10.8,2017-04-28T06:39:59.399971Z,0,2,0,2,0,0,0,0,0,0
3649,4.2,38.7187,43.4538,12.0,2017-04-08T21:30:59.939972Z,8,8,8,8,4,4,1,0,1,0
3650,4.5,38.2374,42.9597,1.8,2017-05-01T16:30:41.069985Z,7,2,7,2,0,0,0,0,0,0
3651,3.3,39.9941,26.8543,10.5,2017-05-01T10:01:37.110001Z,1,1,1,1,0,0,0,0,0,0
3652,3.5,39.3052,25.8557,16.2,2017-05-04T04:17:31.610024Z,0,2,0,2,0,0,0,0,0,0
3653,3.9,39.215,42.142,19.9,2017-05-06T17:39:00.000025Z,0,1,0,1,0,0,0,0,0,0
3654,3.6,42.6074,32.8854,13.3,2017-05-07T17:01:40.030008Z,1,1,1,1,0,0,0,0,0,0
3655,3.5,40.5237,35.2142,0.8,2017-05-07T17:03:36.819990Z,1,2,1,2,0,0,0,0,0,0
3656,4.2,37.8599,27.1428,11.4,2017-05-12T05:55:44.870042Z,3,1,3,1,2,2,0,1,0,1
3657,5.2,37.1068,28.6051,11.5,2017-11-24T21:49:16.019965Z,5,15,23,16,3,2,0,0,0,0
3658,3.3,37.682,37.315,10.7,2017-01-27T19:51:44.399986Z,0,2,0,2,0,0,1,0,1,0
3659,3.1,36.1633,27.7173,17.9,2017-01-30T05:07:08.799971Z,0,1,0,1,0,0,0,0,0,0
3660,4.2,35.7284,27.3477,20.4,2017-03-14T01:28:38.670035Z,1,0,1,0,0,0,0,0,0,0
3661,3.2,39.7653,25.7103,6.6,2016-12-08T15:21:45.000033Z,0,1,0,1,0,0,0,0,0,0
3662,4.6,38.5199,43.8048,2.6,2016-11-23T12:14:38.860019Z,2,8,2,8,4,4,0,0,0,0
3663,5.2,38.7554,27.8475,12.3,2017-05-27T15:53:24.450030Z,32,70,35,78,4,4,0,0,0,0
3664,3.7,35.9914,29.7187,1.5,2017-02-25T02:59:35.980024Z,1,0,1,0,0,0,0,0,0,0
3665,5.3,39.5116,26.1518,11.9,2017-02-07T02:24:04.189967Z,61,167,61,173,4,4,1,1,1,1
3666,3.6,39.2206,28.1204,13.1,2017-01-16T21:29:38.780042Z,5,11,5,11,4,4,0,0,0,0
3667,4.0,38.6882,38.0779,5.6,2017-02-03T06:33:33.769986Z,12,10,12,10,4,4,0,0,0,0
3668,3.5,38.3181,27.1485,10.5,2013-05-26T02:39:21.100031Z,0,3,0,3,0,0,0,0,0,0
3669,3.5,36.0144,27.3028,21.7,2012-03-18T10:22:48.759973Z,2,0,2,0,0,0,0,0,0,0
3670,4.2,40.8479,42.716,4.3,2012-03-11T23:18:37.040002Z,0,2,0,2,0,0,0,0,0,0
3671,3.6,38.4493,43.696,3.2,2012-03-13T03:24:13.040037Z,6,2,6,2,4,4,0,0,0,0
3672,3.0,39.0765,26.1212,28.8,2012-03-15T07:44:59.800008Z,2,0,2,0,0,0,0,0,0,0
3673,3.7,39.5969,26.0452,4.3,2012-02-24T01:00:05.750036Z,3,1,3,1,0,0,0,0,0,0
3674,3.4,37.3096,43.8828,8.0,2012-02-25T20:27:33.899964Z,0,1,0,1,0,0,0,0,0,0
3675,3.0,38.225,27.1925,5.0,2012-02-28T12:42:17.200018Z,0,1,0,1,0,0,0,0,0,0
3676,3.4,40.5177,34.9253,6.9,2012-03-04T20:25:17.399971Z,1,2,1,2,4,4,0,0,0,0
3677,3.2,37.5898,36.279,2.0,2012-03-14T06:28:36.799972Z,0,1,0,1,0,0,0,0,0,0
3678,4.0,42.5578,43.3871,6.9,2012-03-29T14:27:48.259985Z,1,1,1,1,0,0,0,0,0,0
3679,3.2,40.2743,25.1511,10.0,2012-03-28T00:20:05.199991Z,2,0,2,0,0,0,0,0,0,0
3680,4.2,35.4905,26.1185,26.4,2012-03-22T00:38:13.029999Z,0,1,0,1,0,0,0,0,0,0
3681,3.2,38.1156,42.7005,8.7,2012-03-25T13:55:13.740009Z,2,0,2,0,0,0,0,0,0,0
3682,3.8,35.3883,27.8373,6.6,2012-03-13T03:47:54.109999Z,1,1,1,1,0,0,0,0,0,0
3683,3.4,37.8205,29.1642,12.1,2012-03-20T00:39:26.100031Z,6,3,6,3,4,4,0,1,0,1
3684,3.1,41.4082,43.9956,13.4,2013-06-01T08:53:01.980038Z,1,0,1,0,0,0,0,0,0,0
3685,3.1,36.9172,27.8977,4.8,2012-01-31T02:41:18.230003Z,0,1,0,1,0,0,0,0,0,0
3686,3.1,39.9733,39.7349,10.0,2012-01-28T16:24:18.200044Z,0,1,0,1,0,0,0,0,0,0
3687,3.0,39.449,38.3525,7.0,2012-02-07T02:24:10.249983Z,1,0,1,0,0,0,0,0,0,0
3688,3.7,37.835,29.1549,2.9,2012-02-22T05:57:00.549968Z,2,1,2,1,1,1,0,0,0,0
3689,3.8,36.1001,28.509,17.4,2012-01-20T01:36:21.090007Z,0,6,0,6,4,4,0,0,0,0
3690,3.1,38.2714,38.6379,2.0,2012-01-17T20:20:17.300029Z,0,1,0,1,0,0,0,0,0,0
3691,3.4,38.7363,30.3865,2.0,2012-01-26T16:14:55.900036Z,1,6,1,6,4,4,0,0,0,0
3692,3.7,37.8503,43.0657,8.6,2012-02-16T08:25:48.040007Z,1,1,1,1,0,0,0,0,0,0
3693,3.2,38.2927,40.9965,12.6,2012-02-13T09:53:51.900002Z,0,1,0,1,0,0,0,0,0,0
3694,4.4,38.1483,27.4514,8.5,2012-02-20T06:34:28.750024Z,0,5,0,5,1,1,0,0,0,0
3695,3.1,38.6645,40.1962,7.0,2012-02-21T10:14:20.140020Z,0,2,0,2,0,0,1,0,1,0
3696,4.2,36.8001,27.4278,11.2,2012-02-12T19:17:32.850039Z,3,3,3,3,2,2,0,0,0,0
