,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
83,0.9286800241956326,-999.0,1,1,84,20.2,1.2000000000000002,1.6000000000000005,-23.008000000000003,169.9,7.7,34,34,3,3,1995-05-16T20:12:44.219988Z,0.5692949247490952,0.14095505215654214
84,-999.0,-999.0,1,1,85,44.8,1.7000000000000002,2.0,11.742,-87.34,7.7,23,23,3,3,1992-09-02T00:16:01.689966Z,1.5354117430412122,0.16524985003717457
85,1.3500063073825432,-999.0,1,1,86,10.0,1.5,1.6000000000000005,-23.051,171.6565,7.7,106,106,13,13,2021-02-10T13:19:55.530989Z,5.7833394302500665,1.7232158174617842
86,-999.0,-999.0,1,1,87,14.86,1.6000000000000005,2.7,19.4193,-78.756,7.7,2,2,1,1,2020-01-28T19:10:24.918011Z,781.8296128184626,inf
87,1.200814235677195,-999.0,1,1,88,24.4,0.7999999999999998,1.3999999999999995,8.337,126.729,7.6,60,60,8,8,1989-12-15T18:43:45.030028Z,1.0541060217290423,0.23593195876068201
88,-999.0,0.8749913394610974,1,1,89,24.7,1.7999999999999998,0.7999999999999998,45.533,151.02100000000002,7.6,21,21,41,41,1991-12-22T08:43:13.410016Z,0.35307280886783177,0.842673992979229
89,-999.0,-999.0,1,1,90,26.0,1.8999999999999995,-999.0,-1.105,123.573,7.6,9,9,0,0,2000-05-04T04:21:16.210013Z,0.711877191251763,-999.0
90,-999.0,-999.0,1,1,91,35.0,1.0999999999999996,2.5999999999999996,10.085,-85.315,7.6,5,5,1,1,2012-09-05T14:42:07.800012Z,0.11067383049392752,inf
91,-999.0,-999.0,1,1,92,10.0,0.8999999999999995,1.1999999999999993,-1.757,134.297,7.6,18,18,11,11,2002-10-10T10:50:20.570034Z,10.805290843778462,0.30090119909085217
92,-999.0,-999.0,1,1,93,28.37,1.6999999999999993,1.6999999999999993,54.602,-159.6258,7.6,13,13,1,1,2020-10-19T20:54:38.950052Z,0.22662494201191688,inf
93,-999.0,-999.0,1,1,94,24.0,1.6999999999999993,2.1999999999999993,18.77,-104.104,7.6,4,4,2,2,2003-01-22T02:06:34.610034Z,0.15330121320937468,142.962331751693
94,-999.0,-999.0,1,1,95,10.0,1.3999999999999995,1.2999999999999998,9.685,-83.073,7.6,13,13,1,1,1991-04-22T21:56:51.819967Z,0.37295856362803625,inf
95,-999.0,-999.0,1,1,96,38.0,2.0,-999.0,-43.4064,-73.9413,7.6,3,3,0,0,2016-12-25T14:22:27.010018Z,0.32318628559046303,-999.0
96,-999.0,-999.0,1,1,97,10.0,1.6999999999999993,1.3999999999999995,-4.051,152.5967,7.6,9,9,2,2,2019-05-14T12:58:25.939020Z,0.1756486027583457,0.04606781958273661
97,-999.0,-999.0,1,1,98,10.0,2.0,-999.0,-60.532,-43.411,7.6,9,9,0,0,2003-08-04T04:37:20.129980Z,0.35454618024961504,-999.0
98,-999.0,-999.0,1,1,99,33.2,1.0,-999.0,-22.122,175.16299999999998,7.6,11,11,0,0,1990-03-03T12:16:27.959980Z,0.3513002865976391,-999.0
99,1.8915937434008359,-999.0,1,1,100,11.4,1.2999999999999998,2.0,15.125,147.596,7.6,49,49,6,6,1990-04-05T21:12:35.550036Z,0.8660683196020857,0.14483596988546565
100,-999.0,-999.0,1,1,101,34.0,1.0,-999.0,-10.366,160.819,7.6,12,12,0,0,1988-08-10T04:38:26.169996Z,3.453400971023382,-999.0
101,-999.0,-999.0,1,1,102,10.0,1.8999999999999995,-999.0,-2.5980000000000003,68.382,7.6,6,6,0,0,2003-07-15T20:27:50.529969Z,0.48834900449000174,-999.0
102,1.5165839050589804,-999.0,1,1,103,28.0,2.0,2.3,10.811,126.63799999999999,7.6,33,33,1,1,2012-08-31T12:47:33.379957Z,0.5733026746130393,inf
103,-999.0,-999.0,1,1,104,22.0,1.0,-999.0,60.949,167.08900000000003,7.6,28,28,0,0,2006-04-20T23:25:02.150033Z,0.8313939811012949,-999.0
104,-999.0,-999.0,1,1,105,13.0,1.2999999999999998,2.0,-3.302,142.945,7.6,20,20,3,3,2002-09-08T18:44:23.710014Z,0.5998089358626912,0.11490420643888787
105,-999.0,-999.0,0,0,106,30.8,-999.0,-999.0,17.802,-101.647,7.6,0,0,0,0,1985-09-21T01:37:13.470019Z,-999.0,-999.0
106,-999.0,-999.0,1,1,107,17.0,1.6999999999999993,2.3999999999999995,40.748000000000005,29.864,7.6,7,7,1,1,1999-08-17T00:01:39.129999Z,0.16279948662040153,inf
107,-999.0,-999.0,2,2,108,22.56,0.1999999999999993,1.5999999999999996,-11.2701,162.1481,7.6,30,30,2,2,2014-04-12T20:14:39.300032Z,0.7398628935843066,0.8448083618308878
108,-999.0,-999.0,1,1,109,62.3,0.5999999999999996,-999.0,-24.388,-70.161,7.6,9,9,0,0,1987-03-05T09:17:05.280035Z,0.5379363454309003,-999.0
109,-999.0,-999.0,0,0,110,33.0,2.1999999999999993,-999.0,-17.543,-72.077,7.6,1,1,0,0,2001-07-07T09:38:43.520036Z,inf,-999.0
110,1.0857362047581312,-999.0,1,1,111,26.0,1.1999999999999993,-999.0,34.539,73.58800000000001,7.6,44,44,0,0,2005-10-08T03:50:40.799962Z,0.9957744310894651,-999.0
111,-999.0,-999.0,1,1,112,31.0,2.0,2.0999999999999996,-23.043000000000003,-174.66,7.6,15,15,3,3,2009-03-19T18:17:40.469967Z,0.8474212539773625,2.3049572225205748
112,1.466448899933059,-999.0,1,1,113,17.0,1.5999999999999996,1.6999999999999993,-29.539,-176.34,7.6,65,65,3,3,2011-07-06T19:03:18.260036Z,1.384437602481951,0.09802503048706078
113,-999.0,-999.0,1,1,114,35.0,2.0,2.3,7.881,91.936,7.5,10,10,1,1,2010-06-12T19:26:50.460000Z,0.3456244314976587,inf
114,-999.0,-999.0,0,0,115,33.0,2.2,-999.0,35.069,87.325,7.5,1,1,0,0,1997-11-08T10:02:52.610034Z,inf,-999.0
115,-999.0,-999.0,1,1,116,33.0,2.2,-999.0,22.305999999999997,125.30799999999999,7.5,3,3,0,0,1998-05-03T23:30:21.910037Z,0.1544633075555747,-999.0
116,-999.0,-999.0,1,1,117,20.0,1.7000000000000002,1.4000000000000004,-0.2559,119.8462,7.5,21,21,3,3,2018-09-28T10:02:45.249965Z,0.8661412951130587,50.83598856602521
117,-999.0,-999.0,1,1,118,10.0,1.0999999999999996,1.9000000000000004,-8.152000000000001,124.868,7.5,21,21,1,1,2004-11-11T21:26:41.150036Z,0.5275229533122956,inf
118,-999.0,-999.0,1,1,119,57.8,2.4000000000000004,2.3,48.9638,157.6955,7.5,2,2,1,1,2020-03-25T02:49:21.160043Z,0.15941900995618924,inf
119,-999.0,-999.0,0,0,120,24.0,1.5999999999999996,-999.0,14.099,92.902,7.5,2,2,0,0,2009-08-10T19:55:38.729996Z,1.3992565648141206,-999.0
120,-999.0,-999.0,1,1,121,10.0,2.5,1.9000000000000004,-9.593,-79.587,7.5,2,2,1,1,1996-02-21T12:51:01.300002Z,0.08705009533482501,inf
121,-999.0,-999.0,1,1,122,31.0,1.5,-999.0,6.0329999999999995,124.249,7.5,8,8,0,0,2002-03-05T21:16:09.129968Z,0.13433809234236907,-999.0
122,-999.0,-999.0,1,1,123,33.0,1.5999999999999996,2.3,-16.423,168.21400000000003,7.5,9,9,1,1,1999-11-26T13:21:15.569964Z,0.1630591890107987,inf
123,1.4387669952623003,-999.0,1,1,124,10.0,0.9000000000000004,1.0,-21.9496,169.4266,7.5,54,54,26,26,2018-12-05T04:18:08.419963Z,1.1518661019754226,0.5183700824707737
124,-999.0,-999.0,1,1,125,33.0,1.7999999999999998,-999.0,-4.102,123.90700000000001,7.5,4,4,0,0,2001-10-19T03:28:44.460019Z,0.26657089653927485,-999.0
125,-999.0,-999.0,1,1,126,31.4,0.7999999999999998,0.5,1.196,122.787,7.5,10,10,4,4,1991-06-20T05:18:52.510004Z,0.1999981912202806,0.6777598194184384
126,-999.0,-999.0,1,1,127,8.7,1.5999999999999996,-999.0,55.228,-134.8591,7.5,3,3,0,0,2013-01-05T08:58:14.957037Z,0.11586360291652917,-999.0
127,-999.0,-999.0,0,0,128,19.0,-999.0,-999.0,17.4825,-83.52,7.5,0,0,0,0,2018-01-10T02:51:33.290004Z,-999.0,-999.0
128,-999.0,-999.0,1,1,129,33.0,0.7000000000000002,1.7999999999999998,6.898,126.579,7.5,13,13,3,3,2001-01-01T06:57:04.169981Z,0.22398134254616048,0.057412410562755305
129,1.156894391539319,-999.0,1,1,130,22.0,0.7999999999999998,1.9000000000000004,1.065,126.28200000000001,7.5,63,63,4,4,2007-01-21T11:27:45.059982Z,1.0829013570193584,0.08939129602334768
130,1.412339778547164,-999.0,2,2,131,43.37,1.2999999999999998,0.40000000000000036,-6.7547,155.0241,7.5,40,40,25,25,2014-04-19T13:28:00.809981Z,0.7363473389207993,0.5236946733882114
131,0.8487251829294323,-999.0,2,2,132,41.0,0.0,1.9000000000000004,-4.7294,152.5623,7.5,47,47,3,3,2015-03-29T23:48:31.010034Z,0.8576559064875624,0.08636138926252392
132,-999.0,-999.0,0,0,133,60.6,-999.0,-999.0,16.059,-96.931,7.5,0,0,0,0,1999-09-30T16:31:15.690034Z,-999.0,-999.0
