,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
90,0.9286800241956343,-999.0,1,1,2261,20.2,1.2000000000000002,1.6000000000000005,-23.008000000000003,169.9,7.7,34,89,23,7,3,33,16,2,1995-05-16T20:12:44.219988Z,0.5692949247490952,0.14095505215654214
91,-999.0,-999.0,5,1,2263,43.6,0.5999999999999996,-999.0,57.3424,-154.3469,7.0,3,14,14,3,0,0,0,0,1999-12-06T23:12:33.536964Z,0.07385203000605375,-999.0
92,-999.0,-999.0,1,-1,2280,10.0,2.5,-999.0,-9.593,-79.587,7.5,2,7,0,0,0,0,0,0,1996-02-21T12:51:01.300002Z,0.08705009533482501,-999.0
93,-999.0,-999.0,1,1,2296,10.0,1.5,-999.0,28.826,34.799,7.2,5,7,3,2,0,0,0,0,1995-11-22T04:15:11.940021Z,0.1482317211527035,-999.0
94,-999.0,-999.0,1,1,2301,11.0,1.7999999999999998,-999.0,52.629,142.827,7.1,4,8,6,3,0,0,0,0,1995-05-27T13:03:52.650002Z,0.2378975080945758,-999.0
95,-999.0,-999.0,0,-1,2303,23.0,1.8000000000000007,-999.0,16.779,-98.59700000000001,7.4,2,26,12,1,0,0,0,0,1995-09-14T14:04:31.429983Z,0.04496641921935249,-999.0
96,-999.0,-999.0,1,1,2310,34.0,1.0,-999.0,51.934,158.64700000000002,7.0,5,19,19,5,0,1,1,0,1993-11-13T01:18:04.179974Z,0.09080100751947565,-999.0
97,-999.0,-999.0,5,1,2313,9.856,0.6299999999999999,1.88,40.335333299999995,-124.22866670000002,7.2,2,8,6,2,1,2,2,1,1992-04-25T18:06:05.179965Z,13.286287923740408,inf
98,-999.0,-999.0,1,1,2318,60.0,1.1000000000000005,-999.0,13.049000000000001,-88.66,7.7,14,71,25,8,0,0,0,0,2001-01-13T17:33:32.379955Z,0.3122253815035465,-999.0
99,1.2808685180556743,-999.0,1,1,2326,33.0,1.3999999999999995,-999.0,54.841,162.035,7.8,64,135,17,5,0,0,0,0,1997-12-05T11:26:54.689998Z,1.2004274855619286,-999.0
100,-999.0,-999.0,1,-1,2332,37.0,-999.0,-999.0,12.686,144.98,7.0,0,5,5,0,0,0,0,0,2001-10-12T15:02:16.839974Z,-999.0,-999.0
