,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
149,-999.0,-999,0,0,150,21,-999.0,0.30000000000000027,37.85,21.41,3.6,0,0,1,1,2016-07-30T16:13:35.200011Z,-999.0,inf
150,-999.0,-999,0,0,151,15,-999.0,0.20000000000000018,35.7568,27.1729,3.5,0,0,1,1,2019-04-29T09:35:09.600034Z,-999.0,inf
151,-999.0,-999,0,0,152,14,0.20000000000000018,-999.0,38.39,23.81,3.5,1,1,0,0,2016-08-31T18:29:26.200036Z,inf,-999.0
152,-999.0,-999,0,0,153,8,0.0,-999.0,37.3975,20.8154,3.3,1,1,0,0,2019-04-27T03:53:41.899986Z,inf,-999.0
153,-999.0,-999,0,0,154,25,1.0000000000000004,-999.0,38.92,24.33,4.4,2,2,0,0,2015-10-27T01:25:51.899988Z,308.68166025281903,-999.0
154,-999.0,-999,0,0,155,15,-999.0,0.10000000000000009,38.4389,20.49,3.4,0,0,1,1,2019-10-29T22:02:46.400029Z,-999.0,inf
155,-999.0,-999,0,0,156,11,-999.0,0.30000000000000027,37.7833,26.8928,3.6,0,0,1,1,2018-03-22T14:35:39.399966Z,-999.0,inf
156,-999.0,-999,0,0,157,16,0.30000000000000027,0.0,35.11,26.65,3.6,1,1,1,1,2014-06-20T12:34:00.600036Z,inf,inf
157,-999.0,-999,4,4,158,12,0.10000000000000009,-999.0,36.9287,26.7041,3.6,3,3,0,0,2017-07-21T02:20:02.399999Z,4.476668479211211,-999.0
158,-999.0,-999,0,0,159,30,0.9999999999999996,-999.0,37.95,21.77,4.6,2,2,0,0,2014-10-03T15:12:10.499981Z,0.5265172105614787,-999.0
159,-999.0,-999,0,0,160,7,0.10000000000000009,-999.0,39.3305,21.8997,3.4,1,1,0,0,2017-09-06T12:49:01.200029Z,inf,-999.0
160,-999.0,-999,1,1,161,20,0.6999999999999997,-999.0,39.9316,23.7598,4.6,3,3,0,0,2018-04-21T00:20:06.800032Z,36.97838652525804,-999.0
161,-999.0,-999,0,0,162,42,0.40000000000000036,-999.0,35.78,25.48,3.7,1,1,0,0,2015-02-12T13:30:12.900031Z,inf,-999.0
162,-999.0,-999,0,0,163,11,0.10000000000000009,-999.0,35.92,22.37,3.4,1,1,0,0,2015-02-23T19:17:13.999981Z,inf,-999.0
163,-999.0,-999,0,0,164,34,0.7999999999999998,0.7999999999999998,35.8758,28.6255,4.1,1,1,1,1,2018-11-25T02:40:08.599985Z,inf,inf
164,-999.0,-999,0,0,165,12,0.0,-999.0,34.8208,25.3798,3.3,1,1,0,0,2018-04-02T09:18:16.900015Z,inf,-999.0
165,-999.0,-999,0,0,166,17,0.0,-999.0,38.6,21.72,3.8,2,2,0,0,2012-03-13T10:59:36.800018Z,0.2915669818379984,-999.0
166,-999.0,-999,0,0,167,4,-999.0,0.40000000000000036,35.9475,22.0885,3.7,0,0,1,1,2017-08-31T14:30:13.300015Z,-999.0,inf
167,-999.0,-999,0,0,168,21,-999.0,0.40000000000000036,37.79,21.05,3.7,0,0,1,1,2012-05-03T19:40:21.799987Z,-999.0,inf
168,-999.0,-999,0,0,169,12,0.30000000000000027,-999.0,37.56,20.72,3.6,1,1,0,0,2012-04-23T03:51:18.299980Z,inf,-999.0
169,-999.0,-999,0,0,170,13,-999.0,0.9000000000000004,35.31,26.2,4.2,0,0,1,1,2015-01-10T14:00:01.800034Z,-999.0,inf
170,-999.0,-999,4,4,171,20,-999.0,0.0,37.77,20.13,3.7,0,0,3,3,2014-04-19T00:12:45.200044Z,-999.0,2.0368567339046404
